parent_asin,sentence_id,sentence_text,rating,aspects,sentiments,category_name
B008LFZ97K,111669181179,even the grey and white pattern confused my brain when im trying to figure out numbers and the green and yellow,2.0,[],[],software
B0B6CBX8TC,1,this book defies the norm that it is harder for adults to learn a new language,5.0,[],[],kindle_store
B07T85W8P7,11,br if you do need the punchiness go for haxc50tbr br the tips included are all quite bulky most of the [GENERIC_NOUN] i use m size ear tips but for xm3 have to use the s size,5.0,"[""tips included""]",[0],electronics_p2
B079Y5N3JG,3,rebel desire is a band of different personalities who just click as friends peers and family,5.0,[],[],kindle_store
B09Z8L23NL,3,cozy is no different,5.0,[],[],kindle_store
B077P2ZX8X,35,every few minutes the headphones will power off,1.0,"[""headphones""]",[0],electronics_p2
B003U46SWC,1,five [GENERIC_NOUN] loved it,5.0,[],[],electronics_p1
B00GR5JZHQ,2,it puts me in mind of the tv show 34 lost34 have to keep reading to find out what happens next,4.0,[],[],kindle_store
B095WBB8PY,2,but it will alert us when it needs a charge,3.0,"[""charge""]",[2],electronics_p2
B004KNRWAO,77309543235,plays well adequate graphics,5.0,"[""plays"", ""graphics""]","[1, 1]",software
B003MTTJOY,24,this [GENERIC_NOUN] delivers stable wifi to any computer i hook it up to,5.0,"[""wifi""]",[2],electronics_p2
B00DTRFCJU,17180179322,doesnt post flights or prices,1.0,"[""flights"", ""prices""]","[0, 0]",software
B08ZYRRGBW,1,four [GENERIC_NOUN] pen does not work as well as on the video ads but does work,4.0,"[""pen"", ""pen""]","[""0"", ""2""]",office_products
B07NRD674H,1,my granddaughter wanted this for christmas,5.0,[],[],office_products
B000EFJFXY,1,permanent adhesion works perfectly for what i needed,5.0,"[""permanent adhesion""]","[""2""]",office_products
B07L2KV9FF,8590033306,fake its a trick dont download this game because the game is fake,1.0,"[""game"", ""game"", ""game""]","[0, 0, 0]",software
B0C5X3C7NY,1,great affordable backdrop it would nt let me submit a photo but it worked amazing and photos came out amazing i would highly recommend getting 710 for any photos,5.0,"[""backdrop"", ""backdrop"", ""backdrop""]","[2, 2, 2]",electronics_p2
B07F7T3D73,2,[GENERIC_NOUN] of the [GENERIC_NOUN] listed was an eraser,5.0,[],[],office_products
B00BWC83AY,1,a great story that allows the reader to dive into the world of bdsm and come out the other end a little more wiser to what the lifestyle is all about,5.0,"[""story"", ""story"", ""story""]","[2, 2, 2]",kindle_store
B005JD64V2,1,each boy has his own space for his personal toiletries what not,5.0,[],[],office_products
B00ENFP224,3,performance [GENERIC_NOUN] with all the other programs that i normally use on a daily basis has produced pretty much the same [GENERIC_NOUN],5.0,[],[],electronics_p1
B00HPMCN8S,15,considering this is a 1000 tv its not acceptable,3.0,"[""tv""]",[0],electronics_p2
B01DOKHAMS,1,four [GENERIC_NOUN] i dont love that the cover is a material that can stain if [GENERIC_NOUN] spills on it,4.0,"[""cover""]","[""0""]",office_products
B01CGROL7W,3,i can not wait to see what mcmanus has to write next,5.0,[],[],kindle_store
B07XCTHBXF,1,i highly recommend for barbers hair stylists groomers or [GENERIC_NOUN] who works and takes appointments on the weekends,5.0,[],[],office_products
B007P8G9FU,3,id seen less expensive models and of course many at higher prices but this [GENERIC_NOUN] had reasonably good [GENERIC_NOUN] so i took a chance,5.0,[],[],office_products
B08KPXCY1S,2,this move though opens her up to new trouble and new possibilities,5.0,[],[],kindle_store
B009G9KFQ0,17180288311,a excellent has a great interface and simple to use,4.0,"[""interface"", ""interface""]","[2, 2]",software
B09PRD4T26,1,perfect fit for 2016 macbook pro 13 i bought the 13 34 protective sleeve and it s a really great quality [GENERIC_NOUN],5.0,"[""protective sleeve""]",[2],electronics_p1
B07WDJ9HR8,1,good price great deal for the price,5.0,"[""price"", ""deal""]","[2, 2]",electronics_p2
B07X9K1N2N,5,the wireless strength is at about 92 when compared to direct ethernet connection,5.0,[],[],electronics_p2
B01EB06QUM,51539920114,my latest computer purchased came with word,5.0,[],[],software
B08BGD5NVL,1,this story had so much potential as a fun little tale of a prince who falls for common girl and is a clean story which i appreciate,1.0,"[""story"", ""story""]","[0, 2]",kindle_store
B0B6D4W3R7,2,the only [GENERIC_NOUN] to retrieve my data is to send it to a company in florida who will charge me upwards of 1 000 for the possibility partial retrieval,1.0,[],[],electronics_p1
B08F1P3BCC,1,me encanta pero ac en venezuela hay limitaciones y si se cae el internet deja de funcionar en instrucciones que corresponde a la red interna como controlar dispositivos,4.0,[],[],electronics_p1
B00N36WT84,68719642185,great game this game is solo additive,5.0,"[""game""]",[2],software
B0BDDXX3YK,1,i needed [GENERIC_NOUN] to sit on when i am preparing food [GENERIC_NOUN] that would support me properly be easy to maneuver would be attractive and would be extremely sturdy,5.0,[],[],office_products
B01CQLQVP8,2,powered my ibook g4 right up and charges with no [GENERIC_NOUN],5.0,"[""ibook ""]",[2],electronics_p1
B07TYGQXKW,2,women are disappearing and shes going to find out why,5.0,[],[],kindle_store
B00F5CTTAU,1,picture looks good setting up is a nightmare,2.0,"[""picture"", ""setting up""]","[2, 0]",electronics_p1
B087Z4H1SP,6,i really like the look of it the black red carbon matches super well whenever [GENERIC_NOUN] sees it they are always intrigued,5.0,[],[],electronics_p1
B0BZJZKYST,1,tested several [GENERIC_NOUN] with little to no variance in [GENERIC_NOUN],5.0,[],[],electronics_p1
B00A3GH248,2,i was never worried that it would slip off due to it being loose because of the tight fit,5.0,"[""fit"", ""fit""]","[2, 2]",electronics_p2
B00MYXTCGY,803650,the upgrade was in the form of a download which was the full premier [DOMAIN_NOISE],3.0,[],[],software
B0C8CNCPT3,6,works well for a great price works exactly as described highly recommend,5.0,"[""price""]",[2],electronics_p2
B09X1BYNNN,4,love that it prevents me from what i normally do at least once every presentation shut down the slide show to make the presentation exciting,4.0,[],[],office_products
B00480OTHI,2,i just took it to the beach and the hardness of the sleeve protected my kindle from the other [GENERIC_NOUN] in my backpack and even through this sleeve does not completely seal up if you are careful there will be no [GENERIC_NOUN] with getting sand in it,5.0,"[""sleeve"", ""sleeve"", ""sleeve""]","[2, 0, 2]",electronics_p2
B08MKRLYV9,2,should have stuck to fire stick very confusing directions had to google how to sync the keypad,1.0,"[""directions""]",[0],electronics_p1
B0BS2ZMHCL,63,wd goodness very nice hard drive on a budget very good speeds and alot of space for less than 60 bucks ca nt go wrong,5.0,"[""hard drive"", ""speeds"", ""space""]","[2, 2, 2]",electronics_p2
B0CBBDX8HY,1,didn t work for me don t know if it was my tv or the remote,3.0,"[""remote""]",[0],electronics_p1
B003F9024M,1,was hard to put this book down,5.0,"[""book""]",[2],kindle_store
B013X933EE,1,was a good book can not remember all the particulars,4.0,"[""book""]",[2],kindle_store
B00BQ2Y458,2,absolutely perfect loving loving loving the [GENERIC_NOUN] this [GENERIC_NOUN] looks and feels,5.0,[],[],electronics_p1
B0973W9VVG,11,and i really hope the [DOMAIN_NOISE] is much better,3.0,[],[],electronics_p1
B0155X6WVW,60129637373,challenging without having to buy buy buy,5.0,[],[],software
B004P1JAUQ,2,the 5 [GENERIC_NOUN] [GENERIC_NOUN] are bogus,1.0,"[""5 star reviews""]",[0],kindle_store
B071S876D3,4,the refills i ordered was made in nepal and had navigator on the [GENERIC_NOUN],5.0,[],[],office_products
B00I8AUXTC,2,can not wait to start book 3,5.0,[],[],kindle_store
B00HJ30F1U,68719632224,addicting very cute characters and graphics,4.0,"[""characters"", ""graphics""]","[2, 2]",software
B0062WBRXE,4,king francois quickly becomes enamored of the quiet beauty mostly because of the challenge she presents by seemingly being immune to his charms,5.0,[],[],kindle_store
B07MCQ53YH,2,we are in the process of moving and my friend suggested these for easy packing and man she was right,5.0,[],[],office_products
B09H9SFLHN,20,all opinions expressed are my own,2.0,[],[],kindle_store
B009ZJQCW2,17180227277,dont waste your money,1.0,[],[],software
B08SC3SD7F,1,my cables arrived on [GENERIC_NOUN] without damage and work just fine to connect my keyboard to my tablet,4.0,"[""cables"", ""cables""]","[2, 2]",electronics_p2
B000HKGK8Y,16,several networks in our area broadcast in vhf,5.0,[],[],electronics_p1
B00PSGW79I,8590270289,great game my son loves this game,5.0,"[""game""]",[2],software
B07NGJGMS1,8,if you have a computer science degree or have worked in military communications this is easy,1.0,"[""use""]",[0],electronics_p2
B01A9GR1HE,2,i will say however there are pocket holes screws and adhesive which appear to be very well done,4.0,"[""pocket holes screws "", ""adhesive""]","[2, 2]",electronics_p1
B00V4V3TWA,17180291415,only con is that it relies on,5.0,[],[],software
B009NNHPIA,5,this is the beginning of an amazing series and then an entire mix of them as you go along that truly has you swept up in characters lives as if they are being lived alongside your own,5.0,"[""series""]",[2],kindle_store
B0CB78B1QR,2,hp support is 110 worthless,4.0,"[""hp support""]","[""0""]",office_products
B007D62AP2,2,from making pruno juice to shu at pelican bay all of his books are not only interesting but informative,5.0,"[""books"", ""books""]","[2, 2]",kindle_store
B09NTJMM2F,1,blurb goes here i think though i am not sure that i have read every keigo higashino work translated to english,4.0,[],[],kindle_store
B01617VNBK,51539878271,turbo tax is a ripoff you get the program load it do your federal then when you go to do your state they have you pay another 45,1.0,"[""turbo tax"", ""program"", ""federal"", ""state""]","[0, 2, 2, 0]",software
B00896POTO,8,the reader will notice the simple vocabulary and methodically forced writing style,3.0,"[""vocabulary"", ""writing style""]","[2, 0]",kindle_store
B009C98NQS,3,thinking that this [GENERIC_NOUN] was really in need of a charge i kept it plugged in,1.0,[],[],electronics_p1
B006WFMMI0,4,her father assigns the project to [GENERIC_NOUN] else and tells her to take some [GENERIC_NOUN] off,5.0,[],[],kindle_store
B0789LX8BS,1,great [GENERIC_NOUN] quick [DOMAIN_NOISE] was pleasantly surprised by quality and quick [DOMAIN_NOISE],5.0,[],[],electronics_p1
B004TTHDQ2,4,there are clear breaks in the story where the scene changes or narrator changes but the editing of this e [GENERIC_NOUN] does not designate them like it should with a symbol or extra spacing,3.0,"[""editing"", ""story""]","[0, 0]",kindle_store
B07CCZLJWP,1,[GENERIC_NOUN] [GENERIC_NOUN] received a refurbished [GENERIC_NOUN] need a new [GENERIC_NOUN] asap,1.0,[],[],electronics_p2
B000GPOFS2,2,i have been able to image so many more shots of animals because the camera is completely silent,5.0,"[""camera""]",[2],electronics_p1
B004ZY0VHY,4,the characters were very difficult to like or relate to and the writing was starting to get to me,4.0,"[""characters"", ""writing""]","[0, 0]",kindle_store
B002GUUMI2,51539630202,convenient so my dsl wasnt picking up my uncles laptop,5.0,[],[],software
B079R545RY,3,typical for a jeffery quyle book like most people have said already,4.0,[],[],kindle_store
B0BHMN1T7B,1,absolute horrible lack of instructions,3.0,"[""instructions""]",[0],electronics_p2
B073245RC5,1,it works i didn t drop my binoculars they aren t in the [GENERIC_NOUN] of shooting my bow,4.0,[],[],electronics_p1
B001TQBIDM,2,this highlighter is great for that work,5.0,"[""highlighter""]","[""2""]",office_products
B07B3T59TX,2,to own [GENERIC_NOUN] for not even 2 [GENERIC_NOUN] and the company abandon the [GENERIC_NOUN] and customers is a slap in the face or the company just assumes their customers are that stupid and will just keep replacing with a newer model,1.0,"[""company""]",[0],electronics_p2
B08QYP11ZB,8,as it turns out this works out well for sierra who has her own a favor to ask of chance as well,5.0,[],[],kindle_store
B07CRSK5DM,3,the [GENERIC_NOUN] is the mobile app,4.0,[],[],electronics_p1
B0BY6CLBWM,1,great addition for cabinet greenhouse,5.0,[],[],electronics_p2
B007PYG5GM,1,great unit,5.0,"[""unit""]",[2],electronics_p2
B07TMJ8S5Z,8,just what i was looking for at an amazing price,5.0,"[""price""]",[2],electronics_p2
B0CD7D1ZQ8,2,bought this for the higher zoom for distance [GENERIC_NOUN],1.0,[],[],electronics_p1
B094VGTBM4,5,when i received the mat it was not rolled up but folded back and forth over itself so when you layed it out it was like an accordion i purchased the mat my mom who is disabled,1.0,[],[],office_products
B01DKA81PW,8,br br the magnet for the storage mode is very sturdy but i also wish there was some [GENERIC_NOUN] to close it with the ipad and not have it just flop open,5.0,"[""magnet ""]",[2],electronics_p1
B00AQWNU3G,711599,but the ad interference tends to be a [GENERIC_NOUN] annoying,3.0,"[""ad interference""]",[0],software
B0B4BDB9D9,2,secondly the scanner now this is where i dont have too many expectations but not sure why the scanner pulls paper into the feeder sometimes at wrong angles causing jams,3.0,"[""scanner""]","[""0""]",office_products
B013EXD61E,25770033118,quicken has quit i have been using quicken for 15 [GENERIC_NOUN],1.0,[],[],software
B0BR6ZF28J,2,unfortunately my ipad charging port is not working properly needs microsoldering,5.0,[],[],electronics_p1
B0C6DDHVNP,1,the keyboard works with the old little device that i plug into my laptop and the mouse works with the new little device but i need them to work with the same device,2.0,[],[],electronics_p1
B0085JBI6S,2,glasses of dlp projector i bought 2 pair of these for my wife and self for use with our acer 6510bd 3d projector,5.0,[],[],electronics_p2
B07V7K49QT,42949819791,not worth it to me i use to get alot of notices when was free but once i had to started paying i think l recieved 1 notice but once my neighbors subscription end i more and likely not renew it,2.0,"[""not worth it"", ""not renew""]","[0, 0]",software
