parent_asin,sentence_id,sentence_text,rating,triplets,category_name,triplets_parsed,gold_aspects,has_aspect
B00F5CTTAU,1,picture looks good setting up is a nightmare,2.0,"[[""picture"", ""good"", 2], [""setting up"",""nightmare"",0]]",electronics_p1,"[['picture', 'good', 2], ['setting up', 'nightmare', 0]]","['picture', 'setting up']",True
B087Z4H1SP,6,i really like the look of it the black red carbon matches super well whenever [GENERIC_NOUN] sees it they are always intrigued,5.0,[],electronics_p1,[],[],False
B0BZJZKYST,1,tested several [GENERIC_NOUN] with little to no variance in [GENERIC_NOUN],5.0,[],electronics_p1,[],[],False
B00A3GH248,2,i was never worried that it would slip off due to it being loose because of the tight fit,5.0,"[['fit', 'tight', 2], ['fit', 'never worried that it would slip off', 2]]",electronics_p2,"[['fit', 'tight', 2], ['fit', 'never worried that it would slip off', 2]]",['fit'],True
B00MYXTCGY,803650,the upgrade was in the form of a download which was the full premier [DOMAIN_NOISE],3.0,[],software,[],[],False
B0C8CNCPT3,6,works well for a great price works exactly as described highly recommend,5.0,"[['price', 'great', 2]]",electronics_p2,"[['price', 'great', 2]]",['price'],True
B09X1BYNNN,4,love that it prevents me from what i normally do at least once every presentation shut down the slide show to make the presentation exciting,4.0,[],office_products,[],[],False
B00480OTHI,2,i just took it to the beach and the hardness of the sleeve protected my kindle from the other [GENERIC_NOUN] in my backpack and even through this sleeve does not completely seal up if you are careful there will be no [GENERIC_NOUN] with getting sand in it,5.0,"[[""sleeve"", ""hardness protected my kindle"", 2], [""sleeve"", ""does not completely seal up"", 0], [""sleeve"", ""there will be no [GENERIC_NOUN] with getting sand in it if you are careful"", 2]]",electronics_p2,"[['sleeve', 'hardness protected my kindle', 2], ['sleeve', 'does not completely seal up', 0], ['sleeve', 'there will be no [GENERIC_NOUN] with getting sand in it if you are careful', 2]]",['sleeve'],True
B08MKRLYV9,2,should have stuck to fire stick very confusing directions had to google how to sync the keypad,1.0,"[[""directions"", ""very confusing"", 0]]",electronics_p1,"[['directions', 'very confusing', 0]]",['directions'],True
B0BS2ZMHCL,63,wd goodness very nice hard drive on a budget very good speeds and alot of space for less than 60 bucks ca nt go wrong,5.0,"[[""hard drive"", ""very nice"", 2], [""speeds"", ""very good"", 2], [""space"", ""a lot"", 2]]",electronics_p2,"[['hard drive', 'very nice', 2], ['speeds', 'very good', 2], ['space', 'a lot', 2]]","['hard drive', 'speeds', 'space']",True
B0CBBDX8HY,1,didn t work for me don t know if it was my tv or the remote,3.0,"[[""remote"", ""didn t work"", 0]]",electronics_p1,"[['remote', 'didn t work', 0]]",['remote'],True
B003F9024M,1,was hard to put this book down,5.0,"[[""book"", ""hard to put down"", 2]]",kindle_store,"[['book', 'hard to put down', 2]]",['book'],True
B013X933EE,1,was a good book can not remember all the particulars,4.0,"[[""book"", ""good"", 2]]",kindle_store,"[['book', 'good', 2]]",['book'],True
B00BQ2Y458,2,absolutely perfect loving loving loving the [GENERIC_NOUN] this [GENERIC_NOUN] looks and feels,5.0,[],electronics_p1,[],[],False
B0973W9VVG,11,and i really hope the [DOMAIN_NOISE] is much better,3.0,[],electronics_p1,[],[],False
B0155X6WVW,60129637373,challenging without having to buy buy buy,5.0,[],software,[],[],False
B004P1JAUQ,2,the 5 [GENERIC_NOUN] [GENERIC_NOUN] are bogus,1.0,"[[""5 star reviews"", ""bogus"", 0]]",kindle_store,"[['5 star reviews', 'bogus', 0]]",['5 star reviews'],True
B071S876D3,4,the refills i ordered was made in nepal and had navigator on the [GENERIC_NOUN],5.0,[],office_products,[],[],False
B00I8AUXTC,2,can not wait to start book 3,5.0,[],kindle_store,[],[],False
B00HJ30F1U,68719632224,addicting very cute characters and graphics,4.0,"[['characters', 'cute', 2], ['graphics', 'cute', 2]]",software,"[['characters', 'cute', 2], ['graphics', 'cute', 2]]","['characters', 'graphics']",True
B0062WBRXE,4,king francois quickly becomes enamored of the quiet beauty mostly because of the challenge she presents by seemingly being immune to his charms,5.0,[],kindle_store,[],[],False
B07MCQ53YH,2,we are in the process of moving and my friend suggested these for easy packing and man she was right,5.0,[],office_products,[],[],False
B09H9SFLHN,20,all opinions expressed are my own,2.0,[],kindle_store,[],[],False
B009ZJQCW2,17180227277,dont waste your money,1.0,[],software,[],[],False
B08SC3SD7F,1,my cables arrived on [GENERIC_NOUN] without damage and work just fine to connect my keyboard to my tablet,4.0,"[[""cables"", ""without damage"", 2], [""cables"", ""work just fine"", 2]]",electronics_p2,"[['cables', 'without damage', 2], ['cables', 'work just fine', 2]]",['cables'],True
B000HKGK8Y,16,several networks in our area broadcast in vhf,5.0,[],electronics_p1,[],[],False
B00PSGW79I,8590270289,great game my son loves this game,5.0,"[['game', 'loves', 2]]",software,"[['game', 'loves', 2]]",['game'],True
B07NGJGMS1,8,if you have a computer science degree or have worked in military communications this is easy,1.0,"[[""use"", ""easy if you have a computer science degree or have worked in military communications"", 0]]",electronics_p2,"[['use', 'easy if you have a computer science degree or have worked in military communications', 0]]",['use'],True
B01A9GR1HE,2,i will say however there are pocket holes screws and adhesive which appear to be very well done,4.0,"[[""pocket holes screws "", ""very well done"", 2],[""adhesive"", ""very well done"", 2]]",electronics_p1,"[['pocket holes screws ', 'very well done', 2], ['adhesive', 'very well done', 2]]","['pocket holes screws', 'adhesive']",True
B00V4V3TWA,17180291415,only con is that it relies on,5.0,[],software,[],[],False
B009NNHPIA,5,this is the beginning of an amazing series and then an entire mix of them as you go along that truly has you swept up in characters lives as if they are being lived alongside your own,5.0,"[[""series"", ""amazing"", 2]]",kindle_store,"[['series', 'amazing', 2]]",['series'],True
B0CB78B1QR,2,hp support is 110 worthless,4.0,"[['hp support', 'worthless', '0']]",office_products,"[['hp support', 'worthless', '0']]",['hp support'],True
B007D62AP2,2,from making pruno juice to shu at pelican bay all of his books are not only interesting but informative,5.0,"[[""books"", ""not only interesting"", 2], [""books"", ""informative"", 2]]",kindle_store,"[['books', 'not only interesting', 2], ['books', 'informative', 2]]",['books'],True
B09NTJMM2F,1,blurb goes here i think though i am not sure that i have read every keigo higashino work translated to english,4.0,[],kindle_store,[],[],False
B01617VNBK,51539878271,turbo tax is a ripoff you get the program load it do your federal then when you go to do your state they have you pay another 45,1.0,"[['turbo tax', 'ripoff', 0], ['program', 'load it', 2], ['federal', 'do your', 2], ['state', 'pay another 45', 0]]",software,"[['turbo tax', 'ripoff', 0], ['program', 'load it', 2], ['federal', 'do your', 2], ['state', 'pay another 45', 0]]","['turbo tax', 'program', 'federal', 'state']",True
B00896POTO,8,the reader will notice the simple vocabulary and methodically forced writing style,3.0,"[[""vocabulary"", ""simple"", 2], [""writing style"", ""methodically forced"", 0]]",kindle_store,"[['vocabulary', 'simple', 2], ['writing style', 'methodically forced', 0]]","['vocabulary', 'writing style']",True
B009C98NQS,3,thinking that this [GENERIC_NOUN] was really in need of a charge i kept it plugged in,1.0,[],electronics_p1,[],[],False
B006WFMMI0,4,her father assigns the project to [GENERIC_NOUN] else and tells her to take some [GENERIC_NOUN] off,5.0,[],kindle_store,[],[],False
B0789LX8BS,1,great [GENERIC_NOUN] quick [DOMAIN_NOISE] was pleasantly surprised by quality and quick [DOMAIN_NOISE],5.0,[],electronics_p1,[],[],False
B004TTHDQ2,4,there are clear breaks in the story where the scene changes or narrator changes but the editing of this e [GENERIC_NOUN] does not designate them like it should with a symbol or extra spacing,3.0,"[[""editing"", ""does not designate them like it should with a symbol or extra spacing"", 0], [""story"", ""clear breaks"", 0]]",kindle_store,"[['editing', 'does not designate them like it should with a symbol or extra spacing', 0], ['story', 'clear breaks', 0]]","['editing', 'story']",True
B07CCZLJWP,1,[GENERIC_NOUN] [GENERIC_NOUN] received a refurbished [GENERIC_NOUN] need a new [GENERIC_NOUN] asap,1.0,[],electronics_p2,[],[],False
B000GPOFS2,2,i have been able to image so many more shots of animals because the camera is completely silent,5.0,"[[""camera"", ""completely silent"", 2]]",electronics_p1,"[['camera', 'completely silent', 2]]",['camera'],True
B004ZY0VHY,4,the characters were very difficult to like or relate to and the writing was starting to get to me,4.0,"[[""characters"", ""difficult to like or relate to"", 0], [""writing"", ""starting to get to me"", 0]]",kindle_store,"[['characters', 'difficult to like or relate to', 0], ['writing', 'starting to get to me', 0]]","['characters', 'writing']",True
B002GUUMI2,51539630202,convenient so my dsl wasnt picking up my uncles laptop,5.0,[],software,[],[],False
B079R545RY,3,typical for a jeffery quyle book like most people have said already,4.0,[],kindle_store,[],[],False
B0BHMN1T7B,1,absolute horrible lack of instructions,3.0,"[[""instructions"", ""absolute horrible lack"", 0]]",electronics_p2,"[['instructions', 'absolute horrible lack', 0]]",['instructions'],True
B073245RC5,1,it works i didn t drop my binoculars they aren t in the [GENERIC_NOUN] of shooting my bow,4.0,[],electronics_p1,[],[],False
B001TQBIDM,2,this highlighter is great for that work,5.0,"[['highlighter', 'great', '2']]",office_products,"[['highlighter', 'great', '2']]",['highlighter'],True
B07B3T59TX,2,to own [GENERIC_NOUN] for not even 2 [GENERIC_NOUN] and the company abandon the [GENERIC_NOUN] and customers is a slap in the face or the company just assumes their customers are that stupid and will just keep replacing with a newer model,1.0,"[[""company"", ""abandon the [GENERIC_NOUN] and customers"", 0]]",electronics_p2,"[['company', 'abandon the [GENERIC_NOUN] and customers', 0]]",['company'],True
B08QYP11ZB,8,as it turns out this works out well for sierra who has her own a favor to ask of chance as well,5.0,[],kindle_store,[],[],False
B07CRSK5DM,3,the [GENERIC_NOUN] is the mobile app,4.0,[],electronics_p1,[],[],False
B0BY6CLBWM,1,great addition for cabinet greenhouse,5.0,[],electronics_p2,[],[],False
B007PYG5GM,1,great unit,5.0,"[[""unit"", ""great"", 2]]",electronics_p2,"[['unit', 'great', 2]]",['unit'],True
B07TMJ8S5Z,8,just what i was looking for at an amazing price,5.0,"[[""price"", ""amazing"", 2]]",electronics_p2,"[['price', 'amazing', 2]]",['price'],True
B0CD7D1ZQ8,2,bought this for the higher zoom for distance [GENERIC_NOUN],1.0,[],electronics_p1,[],[],False
B094VGTBM4,5,when i received the mat it was not rolled up but folded back and forth over itself so when you layed it out it was like an accordion i purchased the mat my mom who is disabled,1.0,[],office_products,[],[],False
B01DKA81PW,8,br br the magnet for the storage mode is very sturdy but i also wish there was some [GENERIC_NOUN] to close it with the ipad and not have it just flop open,5.0,"[[""magnet "", ""very sturdy"", 2]]",electronics_p1,"[['magnet ', 'very sturdy', 2]]",['magnet'],True
B00AQWNU3G,711599,but the ad interference tends to be a [GENERIC_NOUN] annoying,3.0,"[['ad interference', 'annoying', 0]]",software,"[['ad interference', 'annoying', 0]]",['ad interference'],True
B0B4BDB9D9,2,secondly the scanner now this is where i dont have too many expectations but not sure why the scanner pulls paper into the feeder sometimes at wrong angles causing jams,3.0,"[['scanner', 'not sure why the scanner pulls paper into the feeder sometimes at wrong angles causing jams', '0']]",office_products,"[['scanner', 'not sure why the scanner pulls paper into the feeder sometimes at wrong angles causing jams', '0']]",['scanner'],True
B013EXD61E,25770033118,quicken has quit i have been using quicken for 15 [GENERIC_NOUN],1.0,[],software,[],[],False
B0BR6ZF28J,2,unfortunately my ipad charging port is not working properly needs microsoldering,5.0,[],electronics_p1,[],[],False
B0C6DDHVNP,1,the keyboard works with the old little device that i plug into my laptop and the mouse works with the new little device but i need them to work with the same device,2.0,[],electronics_p1,[],[],False
B0085JBI6S,2,glasses of dlp projector i bought 2 pair of these for my wife and self for use with our acer 6510bd 3d projector,5.0,[],electronics_p2,[],[],False
B07V7K49QT,42949819791,not worth it to me i use to get alot of notices when was free but once i had to started paying i think l recieved 1 notice but once my neighbors subscription end i more and likely not renew it,2.0,"[['not worth it', 'not worth it', 0], ['not renew', 'not renew', 0]]",software,"[['not worth it', 'not worth it', 0], ['not renew', 'not renew', 0]]","['not worth it', 'not renew']",True
B01NBMHOQ3,85899350907,poor baby zebra poor baby zebra why would [GENERIC_NOUN] trap it so your quest is to save all of the caged animals then save koko the baby zebra you will go on quest missions and mini quest,5.0,[],software,[],[],False
B00SSUMT7G,25769895895,[GENERIC_NOUN] game does not show chips draw marker or how to turn off 34double or nothing34 option,5.0,"[['game', 'does not show', 0], ['chips draw marker', 'does not show', 0], ['34double or nothing34 option', 'does not show', 0]]",software,"[['game', 'does not show', 0], ['chips draw marker', 'does not show', 0], ['34double or nothing34 option', 'does not show', 0]]","['game', 'chips draw marker', '34double or nothing34 option']",True
B0C1BJQYZ5,1,great magnetic marker pencil holder set this [GENERIC_NOUN] really works well for my use in class,5.0,"[['magnetic marker pencil holder set', 'works well', '2']]",office_products,"[['magnetic marker pencil holder set', 'works well', '2']]",['magnetic marker pencil holder set'],True
B01A52KLTC,39,you get a paperweight that sometimes functions as a camera whenever faith is on your [GENERIC_NOUN],1.0,"[[""camera"", ""sometimes functions"", 0]]",electronics_p2,"[['camera', 'sometimes functions', 0]]",['camera'],True
